these worthy open source M 116770
their steps over plains D 174
their mouths were locked D 174
their lords into powder D 174
their homes were raided D 174
their hearts were throbbing D 174
their first full sexual D 174
their dirks their rations D 174
three damns what figure D 172
these talks were always D 172
these people were arranging D 172
their stiff tail feathers D 172
their souls will strive D 172
their savings into stocks D 172
their faces were creased D 172
their ships were faster D 171
their hearts ache before D 171
throw people into prison D 170
three ships were driven D 170
these would have raised D 170
their veins like gentle D 170
their light open towers D 170
those dreams were settle D 169
their people from drinking D 169
three weeks from planting D 168
those which were native D 168
those which were linked D 168
thine idols were neither D 168
these tubes were formed D 168
these films have become D 168
there would rise before D 168
their wives were killed D 168
their skins were ripped D 168
their faces more clearly D 168
their faces back toward D 168
their crags were dipped D 168
three items were scored D 166
those within your sphere D 166
those whose life styles D 166
these birds were banded D 166
their wages were already D 166
their backs well rubbed D 166
those which will render D 164
these crazy dens seemed D 164
there would have killed D 164
there would also follow D 164
their faces very clearly D 164
these would have worked D 162
these lines from hamlet D 162
these drugs have caused D 162
these carts were buried D 162
theory would have become D 162
their usual hiding places D 162
their mouths were almost D 162
their mines have already D 162
their first fury slaves D 162
their fingers coming toward D 162
three trading days before D 160
those whose health status D 160
these women were leaders D 160
these women also tended D 160
these drugs will reduce D 160
these bills were forged D 160
theme which also appears D 160
their rents were raised D 160
their needs more readily D 160
their lives more exciting D 160
their fingers over raised D 160
their beards half shaved D 160
threw every other thought D 158
three votes were needed D 158
three major axis powers D 158
three broad time periods D 158
thread about four inches D 158
these people were drinking D 158
these might land troops D 158
these doses were chosen D 158
there would pass through D 158
there anything more charming D 158
their ships were docked D 158
their rooms like little D 158
their power over demons D 158
their minds were imbued D 158
their lives from cradle D 158
their lives amid sultry D 158
their limbs well shaped D 158
their holding their places D 158
their hoary tops relate D 158
their defeat more bloody D 158
third world ruling elites D 157
these seven years bygone D 157
those which form spores D 156
these ultra high energy D 156
these people were recent D 156
these pence were called D 156
there found their graves D 156
their words were charging D 156
their social life became D 156
their sight from bright D 156
their power more firmly D 156
their first gold record D 156
their dense rich foliage D 156
their crews were ashore D 156
thick brown hair combed D 154
these bills were arriving D 154
there would soon emerge D 154
their skins have become D 154
their sizes were always D 154
their rapid ride through D 154
their faces were wholly D 154
three times more readily D 152
three class voting system D 152
three basic germ layers D 152
these large land holdings D 152
these foods have become D 152
these banks were unable D 152
there would have proved D 152
their wives here except D 152
their mouths have become D 152
those which will insure D 150
these risings were purely D 150
these norms will arouse D 150
there appear many traces D 150
their women were chaste D 150
their trade union policy D 150
their lusts into divine D 150
their faces soon enough D 150
their earnings were needed D 150
those whose reading skills D 148
thick brown hair parted D 148
these themes were treated D 148
these rates will remain D 148
their homes were widely D 148
their flesh more tender D 148
their faces were mainly D 148
those jolly lads bethink D 146
these pearls were larger D 146
their votes were crucial D 146
their hands from shedding D 146
three weeks from august D 144
three major soil groups D 144
those which were pegged D 144
these rates have fallen D 144
these drugs were tested D 144
there honor among thieves D 144
their wives were engaged D 144
their twanging bows turned D 144
their faces were hideous D 144
their canoes were hidden D 144
three months ending august D 142
three miles from harrow D 142
three dozen boys behind D 142
thick brown hair pulled D 142
these votes were feeble D 142
these savings were passed D 142
their souls were melted D 142
their mouths half opened D 142
their genes from cotton D 142
their bones were bleaching D 142
their boats were moored D 142
three major body regions D 140
three major auto makers D 140
those bonds were issued D 140
those bills were passed D 140
these pages will excite D 140
these mines were closed D 140
these crops were raised D 140
these cones turn bodily D 140
these bonds were traded D 140
these bills were called D 140
these banks have failed D 140
their total food budget D 140
their social work skills D 140
their sacks were filled D 140
three times lord deputy D 138
think about your budget D 138
these would have fitted D 138
these terms have partial D 138
these bonds have become D 138
there would come arrest D 138
their souls will ascend D 138
their noses were touching D 138
their mouths were always D 138
their lives took refuge D 138
their homes during periods D 138
their amino acid chains D 138
those arising from thermal D 136
think about these places D 136
these rates have changed D 136
these norms have become D 136
there looks like jasper D 136
there exist three levels D 136
their wives will become D 136
their wives were treated D 136
their wives were driven D 136
their stock into shares D 136
their pants legs rolled D 136
their homes along streams D 136
their gifts were coldly D 136
their faces were becoming D 136
their faces well enough D 136
their earnings from abroad D 136
their crops from injury D 136
their amino acid building D 136
throw aside their weapons D 134
three times were driven D 134
three times more income D 134
three small rosy clouds D 134
three shots took effect D 134
these within some bounds D 134
theory would have called D 134
their women were busied D 134
their wares from stalls D 134
their wages were needed D 134
their steps were dogged D 134
their power over slaves D 134
their lives more readily D 134
their homes well before D 134
their group work skills D 134
their brown skin showed D 134
their blood from freezing D 134
three miles from mobile D 132
those which were carved D 132
those which were allied D 132
those flowing from appeals D 132
thick black hair seemed D 132
these would have looked D 132
these seeds will sprout D 132
these loans have become D 132
these foods have little D 132
these drugs will become D 132
these cards were sorted D 132
there would have broken D 132
their wives were standing D 132
their wives have already D 132
their names were forged D 132
their faces were pallid D 132
their crews were forced D 132
their cards down anyhow D 132
their canoes were ground D 132
their wives were likely D 131
thick black hair covering D 130
these plays have always D 130
these lymph node groups D 130
there would come greater D 130
their wives three nights D 130
their wages were always D 130
their trade will amount D 130
their total land holdings D 130
their still more savage D 130
their ranks grew thinner D 130
their power much farther D 130
their mercy will extend D 130
their homes were simple D 130
their faces mere inches D 130
their souls took flight D 129
three weeks during august D 128
three fatty acid groups D 128
those which have driven D 128
those arising from nuclear D 128
think about some recent D 128
these wreaths were formed D 128
these ratios have changed D 128
these firms have created D 128
these caves were places D 128
their wives were placed D 128
their wedding vows before D 128
their votes into effect D 128
their trade mark rights D 128
their roots were firmly D 128
their risings were without D 128
their ranks were chosen D 128
their pates over points D 128
their necks into nooses D 128
their homes were called D 128
their cries were piteous D 128
their birch canoe through D 128
three grand slam titles D 126
those which were readily D 126
those fresh from school D 126
think tanks have played D 126
these would have suited D 126
these taxes were called D 126
these ratings were summed D 126
these people have tended D 126
these firms will become D 126
these drugs will depend D 126
there would soon result D 126
there would only result D 126
there would have helped D 126
theme parks have become D 126
their souls will become D 126
their souls were raised D 126
their loans were repaid D 126
their homes were seized D 126
their homes more secure D 126
their crops were burned D 126
their bonds were loosed D 126
their blows fell feebly D 126
their backs were humped D 126
these lines from browning D 125
those dodge city scenes D 124
these taxes were farmed D 124
these rooms were placed D 124
these roles will depend D 124
these rocks were marine D 124
these people from entering D 124
these funds were mainly D 124
these fowls have become D 124
these brats their places D 124
these bonds were quoted D 124
these banks were forced D 124
there would come floating D 124
theory would have worked D 124
theory would have fitted D 124
their works such titles D 124
their mouths were already D 124
their lower wage levels D 124
their homes were without D 124
those large gold pieces D 122
think about their income D 122
thick white hair combed D 122
these would have needed D 122
these would have created D 122
these would have broken D 122
these themes were played D 122
these stars have already D 122
these roads were opened D 122
these ports were closed D 122
these people were plotting D 122
these brain stem nuclei D 122
there thinking their solemn D 122
there reared their shaggy D 122
theory would have proved D 122
their wages will permit D 122
their roads were likely D 122
their ranks been thinned D 122
their mouths were joined D 122
their hotel room before D 122
their hearts their tongues D 122
their hands were bloody D 122
their goods were packed D 122
their faces were streaming D 122
three times their income D 120
three miles from canton D 120
three hours over dinner D 120
those works will render D 120
those whose sole income D 120
those thrown into prison D 120
those people least likely D 120
third grade reading levels D 120
these stars were called D 120
these rooms were fitted D 120
these people were native D 120
these funds were loaned D 120
these drugs were chosen D 120
these birds came wheeling D 120
there anything more shocking D 120
their vices have robbed D 120
their stock into common D 120
their spears into scythes D 120
their souls will always D 120
their shops were filled D 120
their rites were freely D 120
their minds were warped D 120
their housing cost amount D 120
their faces were buried D 120
their faces were bearded D 120
their bases were hidden D 120
these roads were little D 119
their mother from whence D 119
three times into french D 118
three ships were moored D 118
third world coup makers D 118
these would more likely D 118
these plays were almost D 118
these cells were plated D 118
these axons pass through D 118
there would have changed D 118
their souls were taller D 118
their skins were without D 118
their ranks were swelling D 118
their peers from higher D 118
their minds from brooding D 118
their liege lord should D 118
their gross cash income D 118
their funds were frozen D 118
their action upon radiant D 118
throw anything away without D 116
three times your height D 116
three times more sodium D 116
those which sail without D 116
those first wild rumors D 116
third party from entering D 116
thick about some branch D 116
these would have changed D 116
these rooms have become D 116
these pearls cast before D 116
these glens will remain D 116
there would have surely D 116
there might have lurked D 116
their whole life cycles D 116
their total farm income D 116
their steel caps glancing D 116
their souls were starving D 116
their right their swords D 116
their minds were morbid D 116
their hands were struck D 116
their faces were partly D 116
their faces were images D 116
their faces from behind D 116
their boats were tossed D 116
three grand slam events D 115
three dukes were killed D 114
those which were forged D 114
think would ever happen D 114
think about having dinner D 114
these people were french D 114
these loans were mostly D 114
these evils were partly D 114
their whole soul seemed D 114
their waste into rivers D 114
their wares more cheaply D 114
their votes were almost D 114
their toils four quarto D 114
their small areal extent D 114
their round rosy cheeks D 114
their power over blacks D 114
their limbs more freely D 114
their hands were firmly D 114
their crews were picked D 114
their faces were enough D 113
throw aside those stupid D 112
three twice born castes D 112
three times your income D 112
three nests were placed D 112
those under five pounds D 112
those taken into police D 112
those people were crooks D 112
those hopes john gibbon D 112
think would have suited D 112
think about your drinking D 112
think about leaving without D 112
thine elect know naught D 112
thick brown hair curled D 112
these genes have become D 112
these fuels were formed D 112
these evils were caused D 112
there would soon become D 112
there would seem something D 112
their wages were barely D 112
their trees flat masses D 112
their tents were burned D 112
their taste will expect D 112
their souls will wander D 112
their souls were buried D 112
their social life should D 112
their ranks were closed D 112
their mouths were smeared D 112
their looks grew colder D 112
their longer axes placed D 112
their lives were richer D 112
their lives have talked D 112
their grading into castes D 112
their bones will whiten D 112
their black silk aprons D 112
those whose skin colour D 111
these funds were already D 111
there would also likely D 111
their hands ready cocked D 111
three times your salary D 110
three miles from manila D 110
three lamps were rained D 110
those whose sole motive D 110
those which have cloven D 110
those smart young robots D 110
thick black hair looked D 110
these would have reached D 110
these veins pass through D 110
these taxes were passed D 110
these rooms there should D 110
these gains were partly D 110
these coils were placed D 110
these clubs have become D 110
these cases have tended D 110
there would have issued D 110
theme which will reappear D 110
their usual seats around D 110
their skins were darker D 110
their rhythm have varied D 110
their names were ticked D 110
their mouths when laughing D 110
their irons were struck D 110
their homes from attack D 110
their heirs paid double D 110
their hands their purses D 110
their funds have always D 110
their faces like flints D 110
their crews were seized D 110
their backs like camels D 110
these firms were highly D 109
three major task forces D 108
those whose sole source D 108
those which were edible D 108
those which have lapsed D 108
think verse more tender D 108
these would pass through D 108
these women were entering D 108
these rooms were always D 108
these rates were chosen D 108
these people were thieves D 108
these notes were penned D 108
these funds have already D 108
these firms have sought D 108
there would have turned D 108
there arise other organs D 108
their votes were bought D 108
their veins were filled D 108
their total wage income D 108
their skins when tanned D 108
their rooms were always D 108
their meager farm income D 108
their faces were unlike D 108
their dress more decent D 108
their crops from thieves D 108
those which have courts D 106
those isles were called D 106
those doors were locked D 106
think about their leaders D 106
these would have greatly D 106
these works have tended D 106
these toxic heavy metals D 106
these soils have little D 106
these shots took effect D 106
these people will settle D 106
these people come courting D 106
these pages will readily D 106
these loans were always D 106
these lamps were placed D 106
these genes were chosen D 106
these eagles will always D 106
these drugs vary widely D 106
these coins were melted D 106
these camps were closed D 106
there would none escape D 106
there shall none defile D 106
there comes asking assent D 106
their trade union meetings D 106
their trade union branch D 106
their minds roam freely D 106
their house three barons D 106
their hairy dogs barked D 106
their faces just before D 106
their daily task without D 106
their crews were already D 106
three dozen good plants D 104
three black hens asleep D 104
those foaming cool flasks D 104
those arising from sexual D 104
thick stick from barney D 104
these waves will travel D 104
these tubes pass through D 104
these slabs were placed D 104
these mills were closed D 104
these cases bears heavily D 104
these basic reading skills D 104
there would nothing remain D 104
there stood three solemn D 104
there shall nothing farther D 104
theory would have failed D 104
their world came crashing D 104
their views into accord D 104
their tails were forked D 104
their power from nuclear D 104
their mouths like little D 104
their money more readily D 104
their loins were girded D 104
their genes will become D 104
their fresh young bodies D 104
their first vote merely D 104
their faces were hardly D 104
their entry upon office D 104
their crops from insect D 104
their bunting like larger D 104
their boats were seized D 104
their banks were forced D 104
their banks during floods D 104
third style wall painting D 103
their homes into public D 103
three times more copper D 102
those which were coated D 102
think about these findings D 102
these people also tended D 102
these links were forged D 102
these firms were chosen D 102
these facts were gleaned D 102
these drugs have potent D 102
these drugs have failed D 102
these crops have become D 102
these carts were always D 102
these basic life skills D 102
there large flat stones D 102
their rooms just before D 102
their roles were played D 102
their ranks more firmly D 102
their peers from around D 102
their lower test scores D 102
their lives were bitter D 102
their hopes came crashing D 102
their hides were tanned D 102
their hands were sticky D 102
their goals more readily D 102
their front line trench D 102
their crops from market D 102
their first great martyr D 101
their crops grow better D 101
three women were chatting D 100
those rooms were dressing D 100
think would well become D 100
think about these skills D 100
thief would have stolen D 100
these tufts were pulled D 100
these thirty years bygone D 100
these themes will reappear D 100
these roads have become D 100
these rates vary greatly D 100
these rates have become D 100
these plays have become D 100
these horns were highly D 100
these funds will enable D 100
these foods also supply D 100
these firms have tended D 100
these firms have access D 100
these films have little D 100
there would come through D 100
there wanting more recent D 100
there springs forth another D 100
their words were artful D 100
their total voting strength D 100
their souls will return D 100
their sharp keen points D 100
their ranks much thinned D 100
their prime grew softer D 100
their plays have mostly D 100
their peers more readily D 100
their needs more cheaply D 100
their minds were linked D 100
their funds will enable D 100
their first ripe fruits D 100
their father took another D 100
their faces will become D 100
their faces were whiter D 100
their faces were clearly D 100
their dealings were winked D 100
their crops having failed D 100
their crops from damage D 100
their canoes were moored D 100
there really were places D 99
threw peter into prison D 98
three seamen were killed D 98
three firms were engaged D 98
think would have proved D 98
thick black hair gleamed D 98
these would have arisen D 98
these tunes were played D 98
these spots soon become D 98
these genes have already D 98
these fines were levied D 98
these ducts pass through D 98
these drugs will affect D 98
these cries were hushed D 98
these cells have nuclei D 98
these cases were linked D 98
these bills have already D 98
there would have opened D 98
there burst forth creeping D 98
theme which lent itself D 98
their wages were unpaid D 98
their throwing their strength D 98
their souls will remain D 98
their souls have already D 98
their rooms were bugged D 98
their names were martin D 98
their homes into places D 98
their gaudy riding habits D 98
their first test flight D 98
their fingers were burned D 98
their fingers were broken D 98
their debts were repaid D 98
their backs more basely D 98
their fresh spring foliage D 97
three would have become D 96
three weeks into shooting D 96
three times over budget D 96
three miles from auburn D 96
those whose fury vented D 96
those which took effect D 96
those taxes were levied D 96
those parts leaving little D 96
those after mere animal D 96
these towns speak french D 96
these ratios were chosen D 96
these people were linked D 96
these people were herded D 96
these funds were partly D 96
these facts have tended D 96
these cells were seeded D 96
these again were melted D 96
there arose much tumult D 96
theme which cuts across D 96
their wives from visiting D 96
their taste will become D 96
their straw hats tilted D 96
their ports were opened D 96
their minds those scenes D 96
their labor union allies D 96
their labor more cheaply D 96
their funds from abroad D 96
their desks were placed D 96
their clans were taught D 96
their changing health status D 96
their amino acid makeup D 96
three seamen were placed D 94
three plays were staged D 94
three miles more inland D 94
those lacking such skills D 94
those grown from tubers D 94
think about your stance D 94
think about other rivers D 94
these words were graven D 94
these words made madame D 94
these women were french D 94
these people were spending D 94
these people were pagans D 94
these people take refuge D 94
these loans have helped D 94
these cause great terror D 94
these camps have become D 94
these bills have passed D 94
these banks were placed D 94
these banks were closed D 94
there would have driven D 94
there anything like hamlet D 94
there after leaving school D 94
theme turns upon itself D 94
their words have forked D 94
their votes more evenly D 94
their souls were formed D 94
their poses were strewn D 94
their needs were pressing D 94
their mouths were washed D 94
their mouths shut unless D 94
their minds were dulled D 94
their march south toward D 94
their march back toward D 94
their knees were knocking D 94
their hopes were buoyed D 94
their homes were placed D 94
their hands were busied D 94
their guide went astray D 94
their front legs became D 94
their fixed gleam seemed D 94
their first iron vessel D 94
their fingers from dishes D 94
their faces were hollow D 94
their faces were bloody D 94
their crews into prison D 94
their coins were struck D 94
their black lace shawls D 94
their alarm soon cooled D 94
these genes will likely D 93
their plans went astray D 93
three times more cattle D 92
three digit code number D 92
those whose soil belongs D 92
those whose rank claims D 92
those which were rolled D 92
those which come readily D 92
those foods most likely D 92
think would have smiled D 92
thigh about four inches D 92
these zones have become D 92
these tides have become D 92
these serfs were called D 92
these sects have become D 92
these roses will retain D 92
these nests were placed D 92
these lines will bisect D 92
these kinks have another D 92
these drugs will result D 92
these banks have already D 92
there would have wanted D 92
there until very recent D 92
theory which lays stress D 92
their wives were active D 92
their whole camp became D 92
their tents were already D 92
their taxes high enough D 92
their skins will afford D 92
their people were camped D 92
their noses only inches D 92
their mouths were forced D 92
their lives till lately D 92
their light grew languid D 92
their hearts were struck D 92
their funds were almost D 92
their faces even before D 92
their faces clean shaven D 92
their edges into cliffs D 92
their daily time budget D 92
their daily bread should D 92
their daily bread before D 92
their crews were always D 92
their bonds were broken D 92
their boats were caught D 92
three maids went behind D 90
three doors were locked D 90
three doors were closed D 90
those whose bone marrow D 90
those forms best suited D 90
think about your breasts D 90
think about making dinner D 90
thick white arms folded D 90
thick leather work gloves D 90
thick black hair tumbling D 90
these would have already D 90
these themes were chosen D 90
these sizes were chosen D 90
these ratios will remain D 90
these people were struck D 90
these goals were linked D 90
these facts will render D 90
these evils were likely D 90
these boats were fitted D 90
there would pass before D 90
there arose from myriads D 90
their yelps were enough D 90
their words will acquit D 90
their tents were before D 90
their spare time spinning D 90
their smooth gray trunks D 90
their sight those traces D 90
their ships were dashed D 90
their necks have shrunk D 90
their mouths those greater D 90
their metal tags yellow D 90
their leaves like golden D 90
their leaves just stirring D 90
their homes were spared D 90
their hearts were ripped D 90
their farms were burned D 90
their faces were shaded D 90
their doors open without D 90
their cusps were always D 90
their crews went ashore D 90
their canoes were hauled D 90
their beauty fell crashing D 90
their bands were loosed D 90
their power over policy D 89
their entry into french D 89
three whole years apiece D 88
three weeks more rolled D 88
three corps will follow D 88
those ruddy gems impart D 88
those human ants toiled D 88
think would have dubbed D 88
these words will convey D 88
these viands were served D 88
these ships were french D 88
these ropes were simply D 88
these plays have already D 88
these pipes were joined D 88
these people will readily D 88
these people have skills D 88
these funds were passed D 88
these funds sell shares D 88
these films were highly D 88
these dunes were formed D 88
these dealings were almost D 88
these boats were placed D 88
there would come stalking D 88
there occur great swelling D 88
there float more artful D 88
their wives were enjoying D 88
their wives were absent D 88
their trade from starving D 88
their steps were graves D 88
their shape when cooled D 88
their rolling eyes almost D 88
their ports were closed D 88
their people were driven D 88
their nearly nude bodies D 88
their minds were tender D 88
their lands were stowed D 88
their homes were already D 88
their homes even before D 88
their heels like hounds D 88
their hands from divers D 88
their funds from various D 88
their faces were coated D 88
their faces into shadow D 88
their creed were prayer D 88
their canoes were caught D 88
their boats were filled D 88
their boats were burned D 88
their angles were rubbed D 88
their color when cooked D 87
threw people into prison D 86
three times base salary D 86
three others were driven D 86
three others went ashore D 86
three found their horses D 86
those which were farther D 86
those which were extant D 86
those roles have changed D 86
those large bony spines D 86
those kinds into larger D 86
those faces there should D 86
those decks were buried D 86
those arising from faulty D 86
thief might have stolen D 86
these words were hailed D 86
these winds have strewn D 86
these tents were jerked D 86
these taxes have become D 86
these rates were almost D 86
these ports were opened D 86
these plots were treated D 86
these plays have little D 86
these people were termed D 86
these people were rebels D 86
these bonds will become D 86
these again into tribes D 86
these again into atolls D 86
there would have looked D 86
there would also emerge D 86
their wives were spending D 86
their wives were afraid D 86
their votes were sought D 86
their venal good nature D 86
their tools into weapons D 86
their sugar cane fields D 86
their souls were created D 86
their slime were mellow D 86
their skins were yellow D 86
their sales have fallen D 86
their ranks were formed D 86
their ranks were already D 86
their peers have already D 86
their nodding heads barely D 86
their mouths shut except D 86
their longer axes pointing D 86
their hulls were almost D 86
their homes were almost D 86
their hearts were shaken D 86
their hearts were pained D 86
their fingers were touching D 86
their final exam scores D 86
their earnings from spinning D 86
their belts even further D 86
these people were thrifty D 85
threw aloft those arrows D 84
three miles from tangier D 84
three bulky folio sheaves D 84
those whose only income D 84
those which will strike D 84
those which have shaken D 84
those which best accord D 84
those seeking high office D 84
those rites were shared D 84
those extra five pounds D 84
these would have called D 84
these works were partly D 84
these rates have varied D 84
these races have become D 84
these funds were turned D 84
these facts into series D 84
these drugs were thought D 84
there would have served D 84
there until early august D 84
there exist high levels D 84
theme which will emerge D 84
their votes will affect D 84
their votes were evenly D 84
their souls will suffer D 84
their slips from virtue D 84
their skins were sallow D 84
their sails were furled D 84
their roots more firmly D 84
their pearls have seemed D 84
their mouths were touching D 84
their march into battle D 84
their loans were called D 84
their horns were broken D 84
their goods into wagons D 84
their first rude essays D 84
their faces were devoid D 84
their evening hymn before D 84
their doors were seldom D 84
their color more bitter D 84
their views into policy D 83
their input into policy D 83
three times over staked D 82
three squad cars parked D 82
three goals were scored D 82
those words were struck D 82
those words booth caught D 82
those vivid beams forget D 82
these would have lasted D 82
these tubes will snugly D 82
these tones more simple D 82
these themes will become D 82
these shops were called D 82
these ships were driven D 82
these roads were almost D 82
these loans were mainly D 82
these gases were burned D 82
these drugs pass through D 82
these bills have failed D 82
there after pearl harbor D 82
theme which also occurs D 82
their wives were becoming D 82
their wives only rarely D 82
their wives also worked D 82
their taxes were higher D 82
their staff have become D 82
their souls will perish D 82
their ranks have thinned D 82
their lives been slaves D 82
their knees most humbly D 82
their homes like cattle D 82
their hands were busily D 82
their hands took places D 82
their gable ends turned D 82
their faces were inward D 82
their faces from public D 82
their faces down before D 82
their earnings have become D 82
their drums find deeper D 82
their crews were landed D 82
their closing lips invade D 82
their boots were number D 82
their books into vaults D 82
their bones were strewn D 82
their boats were already D 82
their sides were striking D 81
three would plead guilty D 80
three would have seemed D 80
three hares were roasting D 80
those which were steering D 80
those which have feathers D 80
those dreams were dashed D 80
think would have worked D 80
think about such trivial D 80
think about buying stocks D 80
these would have turned D 80
these works drew heavily D 80
these waves will depend D 80
these views were partly D 80
these tanks were filled D 80
these sayings like sparks D 80
these rocks were eroded D 80
these roads were already D 80
these ratings were highly D 80
these plays have proved D 80
these notes were jotted D 80
these mines were called D 80
these homes have become D 80
these genes will become D 80
these funds will depend D 80
these firms have formed D 80
these chaps come aboard D 80
these books were plated D 80
there would come periods D 80
there anything very exciting D 80
their wives went abroad D 80
their wares from wagons D 80
their wages have become D 80
their votes were always D 80
their violet ends turned D 80
their trade union strength D 80
their still waving banner D 80
their social life begins D 80
their sales have reached D 80
their roles will become D 80
their rates were raised D 80
their peers have learned D 80
their names from silver D 80
their homes leaving behind D 80
their first rude abodes D 80
their final hope retreat D 80
their faces were tragic D 80
their faces into smiles D 80
their earnings will remain D 80
their dress from normal D 80
their doors were chatting D 80
their decks like galley D 80
their camps were without D 80
their boots were always D 80
their boats well manned D 80
their boats from davits D 80
their hands from freezing D 66
three stage least square D 64
their wives left behind D 63
theory would most likely D 58
their necks from behind D 56
their crews were better D 49
their faces grew radiant D 48
these lines from sonnet D 47
three fingers deep inside D 46
these words from french D 46
those which only warble D 45
their trade well enough D 45
their hearts were aflame D 45
their faces have neither D 45
theory seems best suited D 44
their homes were secure D 44
their blood from clotting D 44
their fingers from freezing D 43
those silly soap operas D 42
think would look better D 42
throw light upon existing D 41
thick black hair around D 41
their necks were arched D 41
their cries were deafening D 41
those crops best suited D 40
their spare time gambling D 40
their money from gambling D 40
their homes were better D 40
their folding lawn chairs D 40
